number,unknown,i,j,t,exporter,importer,log_trade,log_gdp_exp,log_gdp_imp,log_distance,polity_exp,polity_imp,cc
21335,15533,11,20,8,Colombia,Germany,20.76862527,24.7673754,28.28408567,2.207268766,18,20,0
21336,16533,20,11,8,Germany,Colombia,20.02227504,28.28408567,24.7673754,2.207268766,20,18,0
21337,17533,11,20,9,Colombia,Germany,20.65689167,24.72794154,28.23702788,2.207268766,18,20,0
21338,18533,20,11,9,Germany,Colombia,19.99481802,28.23702788,24.72794154,2.207268766,20,18,0
21339,19533,11,20,10,Colombia,Germany,20.63800056,24.69536928,28.41959671,2.207268766,18,20,0
21340,20533,20,11,10,Germany,Colombia,20.25899039,28.41959671,24.69536928,2.207268766,20,18,0
21341,21848,11,20,11,Colombia,Germany,20.73953631,24.67623629,28.43653286,2.207268766,19,20,0
21342,22549,20,11,11,Germany,Colombia,19.65350562,28.43653286,24.67623629,2.207268766,20,19,0
21343,23536,11,20,12,Colombia,Germany,20.71724923,24.82403307,28.53899223,2.207268766,19,20,0
21344,24533,20,11,12,Germany,Colombia,20.05477655,28.53899223,24.82403307,2.207268766,20,19,0
21345,25533,11,20,13,Colombia,Germany,20.54919465,24.92041679,28.47934267,2.207268766,19,20,0
21346,26533,20,11,13,Germany,Colombia,20.34879846,28.47934267,24.92041679,2.207268766,20,19,0
21347,27533,11,20,14,Colombia,Germany,20.73097901,25.27641372,28.51827906,2.207268766,19,20,0
21348,28533,20,11,14,Germany,Colombia,20.42463515,28.51827906,25.27641372,2.207268766,20,19,0
21349,29533,11,20,15,Colombia,Germany,20.99189227,25.37262243,28.65333041,2.207268766,17,20,0
21350,30533,20,11,15,Germany,Colombia,20.5694756,28.65333041,25.37262243,2.207268766,20,17,0
21351,31848,11,20,16,Colombia,Germany,20.59551523,25.39205514,28.59116954,2.207268766,17,20,0
21352,32549,20,11,16,Germany,Colombia,20.56260453,28.59116954,25.39205514,2.207268766,20,17,0
21353,33536,11,20,17,Colombia,Germany,20.62169229,25.46645732,28.44807171,2.207268766,17,20,0
21354,34533,20,11,17,Germany,Colombia,20.51759761,28.44807171,25.46645732,2.207268766,20,17,0
21355,35533,11,20,18,Colombia,Germany,20.58022481,25.36822878,28.44673334,2.207268766,17,20,0
21356,36533,20,11,18,Germany,Colombia,20.52882416,28.44673334,25.36822878,2.207268766,20,17,0
21357,37533,11,20,19,Colombia,Germany,20.18749574,25.2141563,28.41076993,2.207268766,17,20,0
21358,38533,20,11,19,Germany,Colombia,20.05557506,28.41076993,25.2141563,2.207268766,20,17,0
21359,39533,11,20,20,Colombia,Germany,20.00397521,25.15169884,28.25695955,2.207268766,17,20,0
21360,40533,20,11,20,Germany,Colombia,20.01887339,28.25695955,25.15169884,2.207268766,20,17,0
21361,11849,11,21,1,Colombia,Greece,12.7666321,24.9567312,25.16882492,2.338396359,18,18,0
21362,21849,21,11,1,Greece,Colombia,11.48653375,25.16882492,24.9567312,2.338396359,18,18,0
21363,31849,11,21,2,Colombia,Greece,11.46455901,24.96594107,25.1503971,2.338396359,18,18,0
21364,4534,21,11,2,Greece,Colombia,11.8408761,25.1503971,24.96594107,2.338396359,18,18,0
21365,5534,11,21,3,Colombia,Greece,11.27297474,24.92659986,25.01790863,2.338396359,18,18,0
21366,6534,21,11,3,Greece,Colombia,11.48764046,25.01790863,24.92659986,2.338396359,18,18,0
21367,7534,11,21,4,Colombia,Greece,13.67016501,24.87394343,24.94693179,2.338396359,18,18,0
21368,8534,21,11,4,Greece,Colombia,10.50491609,24.94693179,24.87394343,2.338396359,18,18,0
21369,9534,11,21,5,Colombia,Greece,15.57470711,24.74598861,24.9095099,2.338396359,18,18,0
21370,10534,21,11,5,Greece,Colombia,11.29731997,24.9095099,24.74598861,2.338396359,18,18,0
21371,11850,11,21,6,Colombia,Greece,16.75381922,24.72757188,25.05458487,2.338396359,18,20,0
21372,12550,21,11,6,Greece,Colombia,10.18520839,25.05458487,24.72757188,2.338396359,20,18,0
21373,13537,11,21,7,Colombia,Greece,13.53675453,24.7338077,25.17170808,2.338396359,18,20,0
21374,14534,21,11,7,Greece,Colombia,11.0522049,25.17170808,24.7338077,2.338396359,20,18,0
21375,15534,11,21,8,Colombia,Greece,15.81022443,24.7673754,25.2807488,2.338396359,18,20,0
21376,16534,21,11,8,Greece,Colombia,11.60169818,25.2807488,24.7673754,2.338396359,20,18,0
21377,17534,11,21,9,Colombia,Greece,14.68763254,24.72794154,25.27114857,2.338396359,18,20,0
21378,18534,21,11,9,Greece,Colombia,13.65953102,25.27114857,24.72794154,2.338396359,20,18,0
21379,19534,11,21,10,Colombia,Greece,16.15391438,24.69536928,25.43102438,2.338396359,18,20,0
21380,20534,21,11,10,Greece,Colombia,10.88862315,25.43102438,24.69536928,2.338396359,20,18,0
21381,21850,11,21,11,Colombia,Greece,16.66283984,24.67623629,25.4609355,2.338396359,19,20,0
21382,22550,21,11,11,Greece,Colombia,14.53602418,25.4609355,24.67623629,2.338396359,20,19,0
21383,23537,11,21,12,Colombia,Greece,15.22231954,24.82403307,25.53130763,2.338396359,19,20,0
21384,24534,21,11,12,Greece,Colombia,12.97420344,25.53130763,24.82403307,2.338396359,20,19,0
21385,25534,11,21,13,Colombia,Greece,16.44165891,24.92041679,25.43660436,2.338396359,19,20,0
21386,26534,21,11,13,Greece,Colombia,14.69386378,25.43660436,24.92041679,2.338396359,20,19,0
21387,27534,11,21,14,Colombia,Greece,16.56653108,25.27641372,25.4785299,2.338396359,19,20,0
21388,28534,21,11,14,Greece,Colombia,15.75633519,25.4785299,25.27641372,2.338396359,20,19,0
21389,29534,11,21,15,Colombia,Greece,16.23283552,25.37262243,25.61609841,2.338396359,17,20,0
21390,30534,21,11,15,Greece,Colombia,15.35635275,25.61609841,25.37262243,2.338396359,20,17,0
21391,31850,11,21,16,Colombia,Greece,16.84209312,25.39205514,25.63659533,2.338396359,17,20,0
21392,32550,21,11,16,Greece,Colombia,14.77838715,25.63659533,25.39205514,2.338396359,20,17,0
21393,33537,11,21,17,Colombia,Greece,16.75082612,25.46645732,25.58941903,2.338396359,17,20,0
21394,34534,21,11,17,Greece,Colombia,13.22849836,25.58941903,25.46645732,2.338396359,20,17,0
21395,35534,11,21,18,Colombia,Greece,16.59017824,25.36822878,25.58219327,2.338396359,17,20,0
21396,36534,21,11,18,Greece,Colombia,14.4863358,25.58219327,25.36822878,2.338396359,20,17,0
21397,37534,11,21,19,Colombia,Greece,16.25043281,25.2141563,25.54381844,2.338396359,17,20,0
21398,38534,21,11,19,Greece,Colombia,13.13589063,25.54381844,25.2141563,2.338396359,20,17,0
21399,39534,11,21,20,Colombia,Greece,15.54910528,25.15169884,25.44176471,2.338396359,17,20,0
21400,40534,21,11,20,Greece,Colombia,15.43371037,25.44176471,25.15169884,2.338396359,20,17,0
21401,11851,11,22,1,Colombia,Guatemala,16.02796967,24.9567312,23.51508675,0.742016017,18,5,0
21402,21851,22,11,1,Guatemala,Colombia,14.35951446,23.51508675,24.9567312,0.742016017,5,18,0
21403,31851,11,22,2,Colombia,Guatemala,15.86457457,24.96594107,23.46799866,0.742016017,18,3,0
21404,4535,22,11,2,Guatemala,Colombia,12.96445965,23.46799866,24.96594107,0.742016017,3,18,0
21405,5535,11,22,3,Colombia,Guatemala,15.90867903,24.92659986,23.47352502,0.742016017,18,3,0
21406,6535,22,11,3,Guatemala,Colombia,12.2517803,23.47352502,24.92659986,0.742016017,3,18,0
21407,7535,11,22,4,Colombia,Guatemala,15.79275163,24.87394343,23.47662244,0.742016017,18,4,0
21408,8535,22,11,4,Guatemala,Colombia,13.61713379,23.47662244,24.87394343,0.742016017,4,18,0
21409,9535,11,22,5,Colombia,Guatemala,15.9272991,24.74598861,23.60941556,0.742016017,18,8,0
21410,10535,22,11,5,Guatemala,Colombia,14.54498869,23.60941556,24.74598861,0.742016017,8,18,0
21411,11852,11,22,6,Colombia,Guatemala,15.87158923,24.72757188,23.30569488,0.742016017,18,13,0
21412,12551,22,11,6,Guatemala,Colombia,15.01951756,23.30569488,24.72757188,0.742016017,13,18,0
21413,13538,11,22,7,Colombia,Guatemala,16.14521229,24.7338077,23.09651283,0.742016017,18,13,0
21414,14535,22,11,7,Guatemala,Colombia,14.9658844,23.09651283,24.7338077,0.742016017,13,18,0
21415,15535,11,22,8,Colombia,Guatemala,16.30828273,24.7673754,23.15793749,0.742016017,18,13,0
21416,16535,22,11,8,Guatemala,Colombia,15.39538658,23.15793749,24.7673754,0.742016017,13,18,0
21417,17535,11,22,9,Colombia,Guatemala,16.48490019,24.72794154,23.18106234,0.742016017,18,13,0
21418,18535,22,11,9,Guatemala,Colombia,15.23704293,23.18106234,24.72794154,0.742016017,13,18,0
21419,19535,11,22,10,Colombia,Guatemala,16.58002397,24.69536928,23.03372346,0.742016017,18,13,0
21420,20535,22,11,10,Guatemala,Colombia,15.46369672,23.03372346,24.69536928,0.742016017,13,18,0
21421,21852,11,22,11,Colombia,Guatemala,16.74218617,24.67623629,23.19957099,0.742016017,19,13,0
21422,22551,22,11,11,Guatemala,Colombia,15.63180908,23.19957099,24.67623629,0.742016017,13,19,0
21423,23538,11,22,12,Colombia,Guatemala,17.35305131,24.82403307,23.26994525,0.742016017,19,13,0
21424,24535,22,11,12,Guatemala,Colombia,15.42544282,23.26994525,24.82403307,0.742016017,13,19,0
21425,25535,11,22,13,Colombia,Guatemala,17.24516663,24.92041679,23.33225628,0.742016017,19,13,0
21426,26535,22,11,13,Guatemala,Colombia,15.60523605,23.33225628,24.92041679,0.742016017,13,19,0
21427,27535,11,22,14,Colombia,Guatemala,17.16006465,25.27641372,23.43830907,0.742016017,19,13,0
21428,28535,22,11,14,Guatemala,Colombia,15.86408777,23.43830907,25.27641372,0.742016017,13,19,0
21429,29535,11,22,15,Colombia,Guatemala,17.40610233,25.37262243,23.53326128,0.742016017,17,13,0
21430,30535,22,11,15,Guatemala,Colombia,16.0904238,23.53326128,25.37262243,0.742016017,13,17,0
21431,31852,11,22,16,Colombia,Guatemala,17.35497054,25.39205514,23.57632371,0.742016017,17,18,0
21432,32551,22,11,16,Guatemala,Colombia,16.29986025,23.57632371,25.39205514,0.742016017,18,17,0
21433,33538,11,22,17,Colombia,Guatemala,17.44246646,25.46645732,23.67282694,0.742016017,17,18,0
21434,34535,22,11,17,Guatemala,Colombia,16.14108394,23.67282694,25.46645732,0.742016017,18,17,0
21435,35535,11,22,18,Colombia,Guatemala,17.69025854,25.36822878,23.74344529,0.742016017,17,18,0
21436,36535,22,11,18,Guatemala,Colombia,16.03355397,23.74344529,25.36822878,0.742016017,18,17,0
21437,37535,11,22,19,Colombia,Guatemala,17.88717254,25.2141563,23.66322776,0.742016017,17,18,0
21438,38535,22,11,19,Guatemala,Colombia,16.05028855,23.66322776,25.2141563,0.742016017,18,17,0
21439,39535,11,22,20,Colombia,Guatemala,17.99577684,25.15169884,23.68337093,0.742016017,17,18,0
21440,40535,22,11,20,Guatemala,Colombia,16.24452017,23.68337093,25.15169884,0.742016017,18,17,0
21441,11853,11,23,1,Colombia,Honduras,15.8150012,24.9567312,22.39889931,0.57787294,18,17,0
21442,21853,23,11,1,Honduras,Colombia,14.82418188,22.39889931,24.9567312,0.57787294,17,18,0
21443,31853,11,23,2,Colombia,Honduras,15.4571482,24.96594107,22.36709016,0.57787294,18,16,0
21444,4536,23,11,2,Honduras,Colombia,14.51044219,22.36709016,24.96594107,0.57787294,16,18,0
21445,5536,11,23,3,Colombia,Honduras,16.04281293,24.92659986,22.39568986,0.57787294,18,16,0
21446,6536,23,11,3,Honduras,Colombia,14.69950835,22.39568986,24.92659986,0.57787294,16,18,0
21447,7536,11,23,4,Colombia,Honduras,16.03561679,24.87394343,22.42845831,0.57787294,18,16,0
21448,8536,23,11,4,Honduras,Colombia,13.91300849,22.42845831,24.87394343,0.57787294,16,18,0
21449,9536,11,23,5,Colombia,Honduras,16.12326068,24.74598861,22.48548546,0.57787294,18,15,0
21450,10536,23,11,5,Honduras,Colombia,14.45426796,22.48548546,24.74598861,0.57787294,15,18,0
21451,11854,11,23,6,Colombia,Honduras,16.16771965,24.72757188,22.51271424,0.57787294,18,15,0
21452,12552,23,11,6,Honduras,Colombia,14.51196757,22.51271424,24.72757188,0.57787294,15,18,0
21453,13539,11,23,7,Colombia,Honduras,16.52472549,24.7338077,22.56234726,0.57787294,18,15,0
21454,14536,23,11,7,Honduras,Colombia,15.29535253,22.56234726,24.7338077,0.57787294,15,18,0
21455,15536,11,23,8,Colombia,Honduras,16.64030926,24.7673754,22.47746475,0.57787294,18,15,0
21456,16536,23,11,8,Honduras,Colombia,15.1683829,22.47746475,24.7673754,0.57787294,15,18,0
21457,17536,11,23,9,Colombia,Honduras,16.92034149,24.72794154,22.32140141,0.57787294,18,16,0
21458,18536,23,11,9,Honduras,Colombia,14.53465573,22.32140141,24.72794154,0.57787294,16,18,0
